participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.prolific_id,player.start_time,player.end_time,player.round_earnings,player.round_earnings_str,player.condition,player.survey_key,player.cause,player.consent,player.confirm_cause_nra,player.confirm_cause_etfgs,player.confirm_cause_rc,player.confirm_money,player.donation,player.donation_sum,player.round_donation_str,player.donation_str,player.payoff_a,player.payoff_a_str,player.payoff_b,player.payoff_b_str,player.paying_round_a,player.paying_round_b,player.rand_num,player.social_action_count,player.type,player.cotton,player.price,player.social_action,player.type1,player.cotton1,player.price1,player.social_action1,player.t_match1,player.t_match2,player.t_match3,player.d_match1,player.d_match2,player.d_match3,player.match1,player.match2,player.match3,player.round_earnings_n,player.type_n,player.cotton_n,player.price_n,player.social_action_n,player.board_block_n,player.type_b,player.cotton_b,player.price_b,player.social_action_b,player.board_block,player.board_penalty,player.pre_decision_earnings,player.attention_check,player.free_response_1,player.free_response_2,player.free_response_3,player.free_response_4,player.free_response_b1,player.free_response_b2,player.free_response_r1,player.free_response_r2,player.age,player.gender,player.race,player.volunteer,player.donated,player.politics,player.stance_opinion,player.csr_opinion,player.trolley,player.risk1,player.risk2,player.risk3,player.risk4,player.risk5,player.amb1,player.amb2,player.amb3,player.amb4,player.amb5,player.amb6,player.amb7,player.fair1,player.fair2,player.fair3_r,player.fair4_r,player.fair5,player.fair6_r,player.fair7,player.fair8_r,player.fair9,player.fair10,player.risk_payoff,player.risk_payoff_str,player.amb_payoff,player.amb_payoff_str,player.open_comments,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
43,6o8cxk76,,0,281,280,spi_strategies,FinalPayment,10.35.254.221,2020-07-06 18:21:33.546483+00:00,1,,,0.91,43,5eb97f339f291a078341810a,1594059738.7880862,,0.45,0.45,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Sweater Vest,80,51,Donate 10% of Period Earnings,Sweater Vest,80,51,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,51,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
44,l4d2d0vk,,0,280,280,spi_strategies,FinalPayment,10.69.244.94,2020-07-06 18:23:19.159904+00:00,1,,,3.50,44,5e890ab34fc4235a7fbb8258,1594059934.716703,,2.59,2.59,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.3,1.30,,,1,9,,,Sweater Vest,80,90,No Action,Sweater Vest,80,90,No Action,1,0,0,1,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30,1,1,ac8zqfi1,,,,,,0
45,b1cbgegf,,0,280,280,spi_strategies,FinalPayment,10.16.194.154,2020-07-06 18:23:23.240065+00:00,1,,,2.88,45,5d633f7d4b3d9000011fc60a,1594059865.735334,,2.89,2.89,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross,My personal earnings in this experiment will be paid to me in real money,0.0,0.0,0.00,,1.44,1.44,,,1,9,,,Turtleneck,70,40,No Action,Turtleneck,70,40,No Action,0,1,0,1,0,,0,0,0,2.89,Turtleneck,70,40,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,1,1,ac8zqfi1,,,,,,0
46,jk1hhza4,,0,2,280,spi_strategies,Consent,10.69.173.87,2020-07-06 18:23:33.278353+00:00,1,,,0.00,46,5e658631211a83308d7fadde,,,,,Baseline,,the National Rifle Association (NRA),,,,,,,0.0,,,,,,,1,9,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ac8zqfi1,,,,,,0
47,4afhuip9,,0,281,280,spi_strategies,FinalPayment,10.30.205.3,2020-07-06 18:24:28.907528+00:00,1,,,4.65,47,5edb84d9ee2376814b9e9664,1594060148.7575104,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
48,fxjye38u,,0,9,280,spi_strategies,ConfirmRC,10.30.61.206,2020-07-06 18:25:00.124115+00:00,1,,,0.00,48,5d9f7120ea88480012b226cb,1594059961.0745826,,,,Baseline,,The American Red Cross,I consent,,,,,,0.0,,,,,,,1,9,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ac8zqfi1,,,,,,0
49,0xwxdme8,,0,280,280,spi_strategies,FinalPayment,10.143.53.219,2020-07-06 18:25:47.291411+00:00,1,,,4.22,49,5eb2a856e5a5420291927917,1594060155.1358416,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
50,sc8gda0t,,0,280,280,spi_strategies,FinalPayment,10.181.29.40,2020-07-06 18:26:16.086585+00:00,1,,,4.04,50,5c47f0c82381060001bf7500,1594060129.9932559,,3.01,3.01,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,48,No Action,Sweater Vest,80,48,No Action,1,0,0,1,0,,1,1,0,3.01,Sweater Vest,80,48,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
51,gl3t0s6s,,0,9,280,spi_strategies,ConfirmRC,10.45.226.51,2020-07-06 18:26:26.759269+00:00,1,,,0.00,51,5c92870723bd7e001870138e,1594060123.049544,,,,Baseline,,The American Red Cross,I consent,,,,,,0.0,,,,,,,1,9,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ac8zqfi1,,,,,,0
52,mhggua2s,,0,2,280,spi_strategies,Consent,10.182.117.232,2020-07-06 18:28:25.038993+00:00,1,,,0.00,52,5e33a6904de45136f1811cbf,,,,,Baseline,,the National Rifle Association (NRA),,,,,,,0.0,,,,,,,1,9,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ac8zqfi1,,,,,,0
53,cbjktw2e,,0,3,280,spi_strategies,Introduction,10.29.126.9,2020-07-06 18:28:36.370460+00:00,1,,,0.00,53,5c5f95cf4fff5700017ecc6b,,,,,Baseline,,Everytown for Gun Safety,I consent,,,,,,0.0,,,,,,,1,9,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ac8zqfi1,,,,,,0
54,xzmego4v,,0,280,280,spi_strategies,FinalPayment,10.79.182.75,2020-07-06 18:28:57.490962+00:00,1,,,3.75,54,5d5425e26375ef001b10b4e8,1594060238.8276463,,2.9,2.90,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.45,1.45,,,1,9,,,Cardigan,100,49,No Action,Cardigan,100,49,No Action,0,0,1,1,0,,0,1,0,2.90,Cardigan,100,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,1,1,ac8zqfi1,,,,,,0
55,g2txlv1r,,0,280,280,spi_strategies,FinalPayment,10.35.248.100,2020-07-06 18:29:25.224993+00:00,1,,,5.65,55,5ea6d5e15789a4069a6d3d9f,1594062646.7257342,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
56,0jk6te5z,,0,280,280,spi_strategies,FinalPayment,10.93.170.169,2020-07-06 18:29:32.919286+00:00,1,,,3.70,56,5d19a6801ae42000191bd745,1594060656.5188239,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety,,My personal earnings in this experiment will be paid to me in real money,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
57,6mp7mq1p,,0,281,280,spi_strategies,FinalPayment,10.33.189.18,2020-07-06 18:29:34.764209+00:00,1,,,1.68,57,5decf29428cb0b3b5206cf2a,1594060236.4399166,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Sweater Vest,80,55,Donate 10% of Period Earnings,Sweater Vest,80,55,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,,80,55,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
58,oepef3pn,,0,280,280,spi_strategies,FinalPayment,10.31.87.172,2020-07-06 18:30:03.176316+00:00,1,,,3.32,58,5e121b2b82a955890a9b3484,1594060423.225414,,0.45,0.45,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Cardigan,80,49,Donate 10% of Period Earnings,Cardigan,80,49,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,80,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
59,k627nqy6,,0,281,280,spi_strategies,FinalPayment,10.11.254.71,2020-07-06 18:30:15.237657+00:00,1,,,1.98,59,5eedfa7797f712000a0a6fcb,1594061018.2108607,,0.45,0.45,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Sweater Vest,70,40,Donate 10% of Period Earnings,Sweater Vest,70,40,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,70,40,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
60,fqvi94a0,,0,280,280,spi_strategies,FinalPayment,10.16.189.229,2020-07-06 18:30:22.826248+00:00,1,,,3.55,60,5ec2b8b5d1984b0c49021390,1594060830.1955626,,2.9,2.90,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.45,1.45,,,1,9,,,Cardigan,80,49,No Action,Cardigan,80,49,No Action,0,0,1,1,0,,0,1,0,2.90,Cardigan,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,1,1,ac8zqfi1,,,,,,0
61,4l5ryhvu,,0,281,280,spi_strategies,FinalPayment,10.35.183.55,2020-07-06 18:30:47.410559+00:00,1,,,2.42,61,5ee74b21c19acc000a03b49d,1594060380.7539833,,0.45,0.45,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Cardigan,80,49,Donate 10% of Period Earnings,Cardigan,80,49,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,80,2049,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
62,b628l8jz,,0,281,280,spi_strategies,FinalPayment,10.41.192.172,2020-07-06 18:31:35.796609+00:00,1,,,3.20,62,5d5ca97de6b963001a706363,1594060406.9468057,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
63,695h124t,,0,281,280,spi_strategies,FinalPayment,10.159.167.232,2020-07-06 18:31:43.317153+00:00,1,,,4.27,63,5c82c9a4d8302a00010639b8,1594060406.135979,,3.0,3.00,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
64,nrcjg7dv,,0,280,280,spi_strategies,FinalPayment,10.63.54.150,2020-07-06 18:32:16.637174+00:00,1,,,2.18,64,571fa606936f5f0011c6393a,1594060488.9738576,,0.45,0.45,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Sweater Vest,80,49,Donate 10% of Period Earnings,Sweater Vest,80,49,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
65,9jg0i7u1,,0,8,280,spi_strategies,ConfirmETFGS,10.45.155.176,2020-07-06 18:32:19.228873+00:00,1,,,0.00,65,5d9e9204340c7700150ab74c,1594060980.910326,,,,Baseline,,Everytown for Gun Safety,I consent,,,,My personal earnings in this experiment will be paid to me in real money,,0.0,,,,,,,1,9,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ac8zqfi1,,,,,,0
66,vn2gzn68,,0,280,280,spi_strategies,FinalPayment,10.43.184.146,2020-07-06 18:32:28.940678+00:00,1,,,2.90,66,5e77d216e2ce7c0849880e65,1594060560.3531458,,3.0,3.00,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
67,8yxtrvkj,,0,280,280,spi_strategies,FinalPayment,10.9.216.41,2020-07-06 18:32:32.033071+00:00,1,,,3.42,67,5efa4215e40a3d124e70b7c3,1594060462.0090835,,3.24,3.24,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.62,1.62,,,1,9,,,Sweater Vest,90,35,No Action,Sweater Vest,90,35,No Action,1,0,0,1,0,,1,1,0,3.24,Sweater Vest,90,35,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,1,1,ac8zqfi1,,,,,,0
68,furpwrum,,0,2,280,spi_strategies,Consent,10.109.140.73,2020-07-06 18:32:35.808007+00:00,1,,,0.00,68,5e7fc462ee53e66a66782db0,,,,,Baseline,,Everytown for Gun Safety,,,,,,,0.0,,,,,,,1,9,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ac8zqfi1,,,,,,0
69,mxs02fnx,,0,280,280,spi_strategies,FinalPayment,10.5.241.183,2020-07-06 18:33:02.098136+00:00,1,,,2.45,69,5d4225e01985380018375d83,1594060464.8921025,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Sweater Vest,90,59,Donate 10% of Period Earnings,Sweater Vest,90,59,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,90,58,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
70,2ni1qqhe,,0,281,280,spi_strategies,FinalPayment,10.45.252.73,2020-07-06 18:33:27.994465+00:00,1,,,2.89,70,5e33a6904de45136f1811cbf,1594060650.534437,,2.89,2.89,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.44,1.44,,,1,9,,,Sweater Vest,100,60,No Action,Sweater Vest,100,60,No Action,1,0,0,1,0,,1,1,0,2.89,Sweater Vest,100,60,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,1,1,ac8zqfi1,,,,,,0
71,2cv4482s,,0,280,280,spi_strategies,FinalPayment,10.142.192.223,2020-07-06 18:33:36.474356+00:00,1,,,3.72,71,5e8e7167572c651246e08a7b,1594060633.3368056,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
72,rx4idp8o,,0,281,280,spi_strategies,FinalPayment,10.63.60.103,2020-07-06 18:33:36.824091+00:00,1,,,2.48,72,5e27935bd911319b369fb69d,1594060453.9020262,,2.9,2.90,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.45,1.45,,,1,9,,,Cardigan,80,49,No Action,Cardigan,80,49,No Action,0,0,1,1,0,,0,1,0,,Cardigan,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,1,1,ac8zqfi1,,,,,,0
73,mk20invw,,0,281,280,spi_strategies,FinalPayment,10.69.85.146,2020-07-06 18:33:48.248462+00:00,1,,,3.95,73,5dec8925be656d35d4005320,1594060551.7896495,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
74,bummsmno,,0,281,280,spi_strategies,FinalPayment,10.69.232.242,2020-07-06 18:34:22.630605+00:00,1,,,3.93,74,55b9a9b0fdf99b6906d2aba4,1594060837.7830567,,0.45,0.45,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Sweater Vest,80,49,Donate 10% of Period Earnings,Sweater Vest,80,49,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
75,in499xh4,,0,281,280,spi_strategies,FinalPayment,10.186.202.203,2020-07-06 18:34:30.489113+00:00,1,,,0.71,75,5d4b1c73cfe6e90017ad8990,1594061284.1361263,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross,My personal earnings in this experiment will be paid to me in real money,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Cardigan,80,49,Donate 10% of Period Earnings,Cardigan,80,49,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
76,c48r39w8,,0,280,280,spi_strategies,FinalPayment,10.28.44.109,2020-07-06 18:34:36.081631+00:00,1,,,3.85,76,5da5afa4f907f500123ef9ae,1594064136.092296,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA),,,My personal earnings in this experiment will be paid to me in real money,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
77,ydmsog3x,,0,281,280,spi_strategies,FinalPayment,10.93.223.38,2020-07-06 18:34:39.495795+00:00,1,,,3.95,77,5bedf1dac998f000011f754b,1594060812.6045363,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
78,pwvv8tw1,,0,280,280,spi_strategies,FinalPayment,10.69.31.173,2020-07-06 18:34:47.274111+00:00,1,,,3.75,78,5dc326f4b4cc782435f3feac,1594061239.4099233,,3.0,3.00,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
79,8rik58yh,,0,280,280,spi_strategies,FinalPayment,10.63.109.106,2020-07-06 18:34:53.647115+00:00,1,,,3.10,79,5d8a8aa15a183d0018b0b196,1594065384.3989933,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
80,fc6gbx97,,0,280,280,spi_strategies,FinalPayment,10.97.210.61,2020-07-06 18:35:01.385182+00:00,1,,,4.52,80,57d810f1813eb30001825b65,1594060572.2076828,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
81,01hdqtsq,,0,281,280,spi_strategies,FinalPayment,10.9.216.41,2020-07-06 18:35:16.655008+00:00,1,,,2.70,81,5da8d4ea813dc400156b8cbf,1594061154.0439868,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Cardigan,100,75,Donate 10% of Period Earnings,Cardigan,100,75,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,100,75,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
